periodo,turma_id,cod_disciplina,turma,disciplina_abrev,dia_semana,hora_inicio,hora_fim,sala_id,vagas,creditos,professor_id,cod_departamento
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Segunda,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Segunda,17:00,19:00,SALA_bde57e7870,25,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Segunda,17:00,19:00,SALA_bde57e7870,2,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Segunda,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,25,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,2,4,PROF_62da59125d,ADM
20252,ADM1000-2GC,ADM1000,2GC,Como Funciona Um Negocio,Quarta,17:00,19:00,SALA_bde57e7870,11,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,10,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Terca,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,10,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,2,4,PROF_62da59125d,ADM
20252,ADM1001-2GA,ADM1001,2GA,Integradora Pa I,Quinta,07:00,09:00,SALA_22e102f1d7,4,4,PROF_62da59125d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,10,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,4,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Terca,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,10,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,4,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GB,ADM1001,2GB,Integradora Pa I,Quinta,11:00,13:00,SALA_e2da085d1c,5,4,PROF_67fe073b8d,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,10,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Terca,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,10,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1001-2GC,ADM1001,2GC,Integradora Pa I,Quinta,19:00,21:00,SALA_d8ef9ba9e1,4,4,PROF_3384cb199e,ADM
20252,ADM1003-2GA,ADM1003,2GA,Integradora Pa Iii,Terca,11:00,13:00,SALA_c13dde6bdb,25,4,PROF_62da59125d,ADM
20252,ADM1003-2GA,ADM1003,2GA,Integradora Pa Iii,Quinta,11:00,13:00,SALA_c13dde6bdb,25,4,PROF_62da59125d,ADM
20252,ADM1003-2GB,ADM1003,2GB,Integradora Pa Iii,Terca,07:00,09:00,SALA_e2da085d1c,25,4,PROF_67fe073b8d,ADM
20252,ADM1003-2GB,ADM1003,2GB,Integradora Pa Iii,Quinta,07:00,09:00,SALA_e2da085d1c,25,4,PROF_67fe073b8d,ADM
20252,ADM1003-2GC,ADM1003,2GC,Integradora Pa Iii,Terca,19:00,21:00,,30,4,PROF_67fe073b8d,ADM
20252,ADM1003-2GC,ADM1003,2GC,Integradora Pa Iii,Quinta,19:00,21:00,,30,4,PROF_67fe073b8d,ADM
20252,ADM1010-2WA,ADM1010,2WA,Analise Empresarial,Terca,15:00,17:00,SALA_a1f888367c,20,4,PROF_48d0a0f0de,INF
20252,ADM1010-2WA,ADM1010,2WA,Analise Empresarial,Terca,15:00,17:00,SALA_a1f888367c,14,4,PROF_48d0a0f0de,INF
20252,ADM1010-2WA,ADM1010,2WA,Analise Empresarial,Quinta,15:00,17:00,SALA_a1f888367c,20,4,PROF_48d0a0f0de,INF
20252,ADM1010-2WA,ADM1010,2WA,Analise Empresarial,Quinta,15:00,17:00,SALA_a1f888367c,14,4,PROF_48d0a0f0de,INF
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,3,2,PROF_ab667e1656,ADM
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,3,2,PROF_ab667e1656,ADM
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,3,2,PROF_ab667e1656,ADM
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,3,2,PROF_ab667e1656,ADM
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,10,2,PROF_ab667e1656,ADM
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,0,2,PROF_ab667e1656,ADM
20252,ADM1011-2GA,ADM1011,2GA,Oficina Gestão Da Aprendizagem,Sexta,09:00,11:00,SALA_22e102f1d7,3,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,6,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,6,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,6,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,6,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,10,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,0,2,PROF_ab667e1656,ADM
20252,ADM1011-2GB,ADM1011,2GB,Oficina Gestão Da Aprendizagem,Sexta,11:00,13:00,SALA_22e102f1d7,6,2,PROF_ab667e1656,ADM
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,23,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,5,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Terca,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,23,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,5,4,PROF_48d0a0f0de,INF
20252,ADM1019-2WA,ADM1019,2WA,Introducao A Financas,Quinta,13:00,15:00,SALA_c407decd56,2,4,PROF_48d0a0f0de,INF
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,15,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,0,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Terca,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,15,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,0,4,PROF_e67de0add7,ADM
20252,ADM1030-2GA,ADM1030,2GA,Fundamentos Quant Negócios I,Quinta,09:00,11:00,SALA_0952f19d94,8,4,PROF_e67de0add7,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,15,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,0,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Terca,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,15,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,0,4,PROF_73e301190a,ADM
20252,ADM1030-2GB,ADM1030,2GB,Fundamentos Quant Negócios I,Quinta,11:00,13:00,SALA_0952f19d94,7,4,PROF_73e301190a,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,25,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,5,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Terca,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,25,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,5,4,PROF_e67de0add7,ADM
20252,ADM1030-2GC,ADM1030,2GC,Fundamentos Quant Negócios I,Quinta,19:00,21:00,SALA_0952f19d94,13,4,PROF_e67de0add7,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,30,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,0,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Segunda,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,30,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,0,4,PROF_e9938d3142,ADM
20252,ADM1031-2GA,ADM1031,2GA,Fundamentos Quant Negócios Ii,Quarta,07:00,09:00,SALA_e8e02cd163,7,4,PROF_e9938d3142,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,30,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,16,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Terca,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,30,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,16,4,PROF_73e301190a,ADM
20252,ADM1031-2GB,ADM1031,2GB,Fundamentos Quant Negócios Ii,Quinta,09:00,11:00,SALA_b367618721,15,4,PROF_73e301190a,ADM
20252,ADM1031-2GC,ADM1031,2GC,Fundamentos Quant Negócios Ii,Segunda,19:00,21:00,SALA_e9f28d1627,19,4,PROF_e9938d3142,ADM
20252,ADM1031-2GC,ADM1031,2GC,Fundamentos Quant Negócios Ii,Segunda,19:00,21:00,SALA_e9f28d1627,19,4,PROF_e9938d3142,ADM
20252,ADM1031-2GC,ADM1031,2GC,Fundamentos Quant Negócios Ii,Segunda,19:00,21:00,SALA_e9f28d1627,19,4,PROF_e9938d3142,ADM
20252,ADM1031-2GC,ADM1031,2GC,Fundamentos Quant Negócios Ii,Segunda,19:00,21:00,SALA_e9f28d1627,19,4,PROF_e9938d3142,ADM
20252,ADM1031-2GC,ADM1031,2GC,Fundamentos Quant Negócios Ii,Segunda,19:00,21:00,SALA_e9f28d1627,30,4,PROF_e9938d3142,ADM
